Type,"IBM Product",VRM,PID,"Licence Type",MTM,GA,"GA #",EOM,"EOM #",EOD,"EOD #",EOS,"EOS #","End All Support","Eligible service","Lifecycle Policy",Exception,Comments,"More Info URL","Last modified"
SW,"IBM SmartCloud Virtual Storage Center",5.2.x,5725-F92,IPLA,N/A,2013-11-22,213-465,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"<div>Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product. IBM Virtual Storage Center V5.2.x (5725-F92), new named in V5.2.8, continues the lifecycle support of previously named IBM SmartCloud Virtual Storage Center V5.2.x (5725-F92)</div>",,06-22-2021
SW,"IBM SmartCloud Virtual Storage Center Entry",5.2.x,5608-AP1,IPLA,N/A,2014-04-04,214-072,2018-12-11,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"<div>Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.</div>",,06-22-2021
SW,"IBM SmartCloud Virtual Storage Center Entry",5.2.x,5725-P45,IPLA,N/A,2014-04-04,214-072,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"<div>Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.</div>",,06-22-2021
SW,"IBM SmartCloud Virtual Storage Center for Storwize Family",5.2.x,5608-ACL,IPLA,N/A,2014-04-04,214-072,2018-12-11,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.",,06-22-2021
SW,"IBM SmartCloud Virtual Storage Center for Storwize Family",5.2.x,5725-P92,IPLA,N/A,2014-04-04,214-072,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.",,06-22-2021
SW,"IBM SmartCloud Workload Automation",8.6.x,5725-G80,IPLA,N/A,2012-07-06,212-222,2019-12-10,919-137,N/A,N/A,2020-09-30,919-137,2023-09-30,,E,0,,,06-22-2021
SW,"IBM SmartCloud Workload Automation",9.1.x,5725-G80,IPLA,N/A,2013-07-05,213-246,2019-12-10,919-137,N/A,N/A,2020-09-30,919-137,2023-09-30,,E,0,,,06-22-2021
SW,"IBM SOA Policy Gateway Pattern",2.0.0,5725-H60,IPLA,N/A,2012-09-14,212-267,,,N/A,N/A,2015-11-30,915-155,2018-11-30,,E,0,,,06-22-2021
SW,"IBM SOA Policy Gateway Pattern for AIX Server",2.5.x,5725-K77,IPLA,N/A,2013-09-24,213-299,,,N/A,N/A,2015-11-30,915-155,2018-11-30,,E,0,,,06-22-2021
SW,"IBM SOA Policy Pattern",2.0.0,5725-G73,IPLA,N/A,2012-09-14,212-160,2015-11-30,915-155,N/A,N/A,2015-11-30,915-155,2018-11-30,,E,0,,,06-22-2021
SW,"IBM Software Assembly Toolkit",2.2.1,5724-J10,IPLA,N/A,2008-11-21,208-366,2011-02-10,911-014,N/A,N/A,2014-09-29,911-014,2016-09-29,,S,0,,,06-22-2021
SW,"IBM Software Assembly Toolkit",3.2.0,5724-J10,IPLA,N/A,2009-07-27,209-221,2011-02-11,911-014,N/A,N/A,2014-09-30,911-014,2016-09-30,,S,0,,,06-22-2021
SW,"IBM Software Delivery and Lifecycle Patterns",1.x.x,5725-L62,IPLA,N/A,2013-06-10,213-260,2021-09-22,921-075,N/A,N/A,,,,,E,0,,,05-26-2021
SW,"IBM solidDB",6.1.0,5724-V17,IPLA,N/A,2008-07-25,208-132,2014-06-30,914-161,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,"OS: Windows, Linux, Unix",,06-22-2021
SW,"IBM solidDB",6.3.0,5724-V17,IPLA,N/A,2009-01-30,208-464,2014-06-30,914-161,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,"OS: Linux, Unix, Windows",,06-22-2021
SW,"IBM solidDB",6.5.0,5724-V17,IPLA,N/A,2009-12-11,209-384,2014-06-30,914-161,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,"OS: Linux, UNIX & Windows",,06-22-2021
SW,"IBM solidDB",7.0.0,5724-V17,IPLA,N/A,2011-11-18,211-491,2014-06-30,914-161,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,,,06-22-2021
SW,"IBM solidDB Universal Cache",6.3.0,5724-W91,IPLA,N/A,2009-01-30,208-438,2014-06-30,914-161,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,,,06-22-2021
SW,"IBM solidDB Universal Cache",6.5.0,5724-W91,IPLA,N/A,2009-12-11,209-383,2014-06-30,914-161,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,"OS: Linux, UNIX & Windows",,06-22-2021
SW,"IBM solidDBCache for DB2",6.1.0,5724-V18,IPLA,N/A,2008-07-25,208-132,2009-03-31,909-001,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,"OS: Windows, Linux, Unix",,06-22-2021
SW,"IBM solidDBCache for IDS",6.1.0,5724-V19,IPLA,N/A,2008-07-25,208-132,2009-03-31,909-001,N/A,N/A,2019-01-15,914-161,2022-01-15,,E,0,"OS: Windows, Linux, Unix",,06-22-2021
SW,"IBM Spectrum Accelerate",11.5.x,5725-U18,IPLA,N/A,2016-01-11,215-474,2020-11-20,,N/A,N/A,2022-09-30,https://www.ibm.com/docs/en/announcements/software-withdrawal-support-discontinuance-spectrum-accelerate-11x-spectrum-accelerate-cloud-11x,2025-09-30,,E,0,,,02-21-2024
SW,"IBM Spectrum Archive Enterprise Edition",1.1.2,5639-LP1,IPLA,N/A,2015-05-15,,,,N/A,N/A,2018-09-30,917-153,2018-09-30,,O,0,,,06-22-2021
SW,"IBM Spectrum Archive Enterprise Edition",1.2.0,5639-LP1,IPLA,N/A,2015-12-18,215-486,2018-12-14,918-132,N/A,N/A,2019-09-30,918-132,2022-09-30,,E,0,"<div>This EOM &amp; EOS is just for V1.2.0, 1.2.1, and 1.2.2</div>",,06-22-2021
SW,"IBM Spectrum Archive Enterprise Edition",1.2.0,5725-X69,IPLA,N/A,2015-12-18,215-486,2018-12-14,918-132,N/A,N/A,2019-09-30,918-132,2022-09-30,,E,0,"<div>This EOM &amp; EOS is just for V1.2.0, 1.2.1, and 1.2.2</div>",,06-22-2021
SW,"IBM Spectrum Archive Enterprise Edition",1.2.4,5639-LP1,IPLA,N/A,2017-07-21,217-239,2019-07-26,919-050,N/A,N/A,2021-04-30,920-062,2024-04-30,,E,0,,,06-22-2021
SW,"IBM Spectrum Archive Enterprise Edition",1.2.4,5725-X69,IPLA,N/A,2017-06-30,217-216,2019-07-26,919-050,N/A,N/A,2021-04-30,,2024-04-30,,E,0,"<div>This EOM &amp; EOS is just for V1.2.3 and above</div>",,10-18-2023
SW,"IBM Spectrum Archive Enterprise Edition",1.2.5,5639-LP1,IPLA,N/A,2017-11-24,217-429,2019-07-26,919-050,N/A,N/A,2021-04-30,920-062,2024-04-30,,E,0,,,06-22-2021
SW,"IBM Spectrum Archive Enterprise Edition",1.2.5,5725-X69,IPLA,N/A,2017-11-11,217-429,,,N/A,N/A,2021-04-30,920-062,2024-04-30,,E,0,,,10-18-2023
SW,"IBM Spectrum Archive Enterprise Edition",1.3.x,5639-LP1,IPLA,N/A,2018-12-21,218-020,,,N/A,N/A,,,,,E,0,,,04-07-2021
SW,"IBM Spectrum Archive Enterprise Edition",1.3.x,5725-X69,IPLA,N/A,2018-12-14,218-020,,,N/A,N/A,,,,,E,0,,,04-07-2021
SW,"IBM Spectrum Archive Library Edition",2.4.x,5639-LT1,IPLA,N/A,2017-10-20,217-429,,,N/A,N/A,,,,,E,0,,,04-07-2021
SW,"IBM Spectrum Cluster Foundation",4.2.x,5725-G88,IPLA,N/A,2016-07-22,216-249,2017-09-15,917-089,N/A,N/A,2020-04-30,917-089,2020-04-30,,O,1,"<div>Service extensions are not available.</div>",,05-01-2023
SW,"IBM Spectrum Cluster Foundation for POWER",4.2.2,5765-PCA,IPLA,N/A,2016-07-22,216-249,,,N/A,N/A,2020-04-30,917-088,2020-04-30,,O,1,"<div>Service extensions are not available.</div>",,06-22-2021
SW,"IBM Spectrum Computing Accelerator",1.1.0,5737-K79,IPLA,N/A,2019-06-21,219-256,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Computing Accelerator",1.1.0,5765-R15,IPLA,N/A,2019-06-21,219-256,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Computing Suite for High Performance Analytics",10.2.0,5737-J97,IPLA,N/A,2019-05-14,,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Conductor",2.1.x,5725-Y98,IPLA,N/A,2016-06-23,216-195,,,N/A,N/A,2020-09-30,218-185,2023-09-30,,E,0,,,06-22-2021
SW,"IBM Spectrum Conductor",2.3.0,5765-ISC,IPLA,N/A,2018-11-30,218-265,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Conductor",2.3.0,5725-Y38,IPLA,N/A,2018-11-30,218-265,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Conductor",2.4.0,"5765-ISC ",IPLA,N/A,2019-09-20,919-054,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Conductor",2.4.0,5725-Y38,IPLA,N/A,2019-09-20,919-054,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum Conductor with Spark",2.1.x,5725-Y38,,N/A,2016-06-23,216-195,2021-09-17,920-090,N/A,N/A,2021-09-30,920-090,2024-09-30,,E,0,,,09-08-2020
SW,"IBM Spectrum Conductor with Spark",2.2.x,5725-Y38,,N/A,2017-10-31,216-029,2022-04-15,920-090,N/A,N/A,2022-04-30,920-090,2025-04-30,,E,0,,,09-08-2020
SW,"IBM Spectrum Control Advanced Edition",5.2.x,5641-AEA,IPLA,N/A,2016-01-11,215-452,2018-12-11,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.",https://www-01.ibm.com/support/docview.wss?uid=swg22015863,06-22-2021
SW,"IBM Spectrum Control Advanced Edition",5.2.x,5725-Y23,IPLA,N/A,2016-01-11,215-452,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.",,06-22-2021
SW,"IBM Spectrum Control Advanced Edition",5.3.x,5641-AEA,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,03-24-2022
SW,"IBM Spectrum Control Advanced Edition",5.3.x,5725-Y23,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,03-24-2022
SW,"IBM Spectrum Control Advanced Select Edition",5.2.x,5641-ASE,IPLA,N/A,2016-01-11,215-452,2018-12-11,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.",,06-22-2021
SW,"IBM Spectrum Control Advanced Select Edition",5.2.x,5725-Y24,IPLA,N/A,2016-01-11,215-452,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.",,06-22-2021
SW,"IBM Spectrum Control Advanced Select Edition",5.3.x,5641-ASE,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,07-23-2021
SW,"IBM Spectrum Control Advanced Select Edition",5.3.x,5725-Y24,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,07-23-2021
SW,"IBM Spectrum Control Standard Edition",5.2.x,5608-PC1,IPLA,N/A,2016-01-11,215-452,2018-12-11,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.IBM Tivoli Storage Productivity Center V5.2.x (5608-PC1) was renamed in V5.2.8 to IBM Spectrum Control Standard Edition V5.2.x (5608-PC1) and continues the lifecycle support of previously named IBM Tivoli Storage Productivity Center V5.2.x (5608-PC1)",https://www-01.ibm.com/support/docview.wss?uid=swg22015863,06-22-2021
SW,"IBM Spectrum Control Standard Edition",5.2.x,5725-F93,IPLA,N/A,2016-01-11,215-452,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.IBM Spectrum Control Standard Edition V5.2.8 (5725-F93) continues the lifecycle support of previously named IBM Tivoli Storage Productivity Center V5.2.x (5725-F93)",,06-22-2021
SW,"IBM Spectrum Control Standard Edition",5.3.x,5608-PC1,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,03-24-2022
SW,"IBM Spectrum Control Standard Edition",5.3.x,5725-F93,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,03-24-2022
SW,"IBM Spectrum Control Standard Select Edition",5.2.x,5608-PC2,IPLA,N/A,2016-01-11,215-452,2018-12-11,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.IBM Spectrum Control Standard Select Edition V5.2.8 (5608-PC2) continues the lifecycle support of previously named IBM Tivoli Storage Productivity Center Select Edition V5.2.x (5608-PC2)",,06-22-2021
SW,"IBM Spectrum Control Standard Select Edition",5.2.x,5725-G33,IPLA,N/A,2016-01-11,215-452,2019-09-20,918-138,N/A,N/A,2019-09-30,918-138,2019-09-30,,E,0,"Note SUPT: IBM will not offer extended support after the specified end of support date. Where available, clients are encouraged to upgrade to the latest release of the product.IBM Spectrum Control Standard Select Edition V5.2.8 (5725-G33) continues the lifecycle support of previously named IBM Tivoli Storage Productivity Center Select Edition V5.2.x (5725-G33)",,06-22-2021
SW,"IBM Spectrum Control Standard Select Edition",5.3.x,5608-PC2,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,03-24-2022
SW,"IBM Spectrum Control Standard Select Edition",5.3.x,5725-G33,IPLA,N/A,2018-09-06,218-333,2020-12-08,920-136,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,03-24-2022
SW,"IBM Storage Copy Data Management",2.2.x,5737-B34,IPLA,N/A,2016-10-28,216-388,,,N/A,N/A,,,,"Advanced Support",SC-3,0,"<div>Formerly known as Spectrum Copy Data Management. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Copy Data Management Multi-Cloud starter for FlashSystem 9100",1.1.0,5639-MC5,IPLA,N/A,2018-07-27,218-267,2020-10-17,920-058,N/A,N/A,,,,,O,0,,,06-09-2021
SW,"IBM Spectrum Deep Learning Impact for Power Systems",1.1.x,5765-DLI,IPLA,N/A,2018-03-09,,2018-06-18,218-139,N/A,N/A,2018-09-30,218-139,2021-09-30,,E,0,,,06-22-2021
SW,"IBM Spectrum Discover",2.0.x,5737-I32,IPLA,N/A,2018-11-02,218-431,2024-03-13,923-0717,N/A,N/A,2024-11-30,923-0717,2024-11-30,,S,0,"<div>No extended support available</div>",,11-14-2023
SW,"IBM Spectrum LSF",10.1.x,5725-G82,IPLA,N/A,2016-06-17,216-122,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Analytics",9.1.4,5725-G84,IPLA,N/A,2016-07-29,216-251,,,N/A,N/A,2020-04-30,918-091,2023-04-30,,E,0,,,06-22-2021
SW,"IBM Spectrum LSF Analytics Server",9.1.4,5725-G84,IPLA,N/A,2016-07-12,,,,N/A,N/A,2020-04-30,918-091,2023-04-30,,E,0,,,06-22-2021
SW,"IBM Spectrum LSF Application Center",10.1.x,5725-G85,IPLA,N/A,2016-06-17,216-122,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Application Center",10.2.x,5725-G85,IPLA,N/A,2017-11-30,217-440,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Community Edition",10.1.x,5725-z38,,N/A,2016-07-12,216-250,,,N/A,N/A,,,,,S,0,,,07-17-2020
SW,"IBM Spectrum LSF Data Manager",10.1.x,5725-G82,IPLA,N/A,2016-06-17,216-122,,,N/A,N/A,,,,,S,0,,,06-14-2022
SW,"IBM Spectrum LSF Explorer",10.1.x,5725-G82,IPLA,N/A,2016-12-07,,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Explorer",10.2.x,5725-G82,IPLA,N/A,2017-11-30,217-440,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF RTM",10.1.x,5725-G82,IPLA,N/A,2016-06-17,216-122,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF RTM",10.2.x,5725-G82,IPLA,N/A,2019-08-27,219-034,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Suite Capacity",10.2.x,5737-F31,IPLA,N/A,2017-11-30,217-443,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Suite for Enterprise",10.2.x,5737-F30,IPLA,N/A,2017-11-30,217-443,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Suite for HPC",10.1.x,5725-Z41,IPLA,N/A,2016-07-22,216-251,,,N/A,N/A,2020-04-30,918-091,2023-04-30,,E,0,,,06-22-2021
SW,"IBM Spectrum LSF Suite for HPC",10.2.x,5725-Z41,IPLA,N/A,2017-11-30,217-443,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum LSF Suite for Workgroups",10.1.x,5725-Z40,IPLA,N/A,2016-07-22,216-251,,,N/A,N/A,2020-04-30,918-091,2023-04-30,,E,0,,,06-22-2021
SW,"IBM Spectrum LSF Suite for Workgroups",10.2.x,5725-Z40,IPLA,N/A,2017-11-30,217-443,,,N/A,N/A,,,,,E,0,,,07-17-2020
SW,"IBM Spectrum MPI",10.1.x,5725-G83,IPLA,N/A,2016-08-19,216-311,2019-09-13,919-046,N/A,N/A,2020-09-30,919-046,2022-09-30,,S,0,,,06-22-2021
SW,"IBM Spectrum NAS",1.7.0,5737-F63,IPLA,N/A,2018-03-20,218-030,,,N/A,N/A,2020-09-30,919-119,2023-09-30,,E,0,,,03-03-2022
SW,"IBM Spectrum NAS",1.7.1,5737-F63,IPLA,N/A,2018-10-26,,,,N/A,N/A,2020-09-30,919-119,2023-09-30,,E,0,,,03-03-2022
SW,"IBM Spectrum Protect",7.1.x,5725-W98,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager (5608-E01) V7.1.x.</div>",,02-07-2024
SW,"IBM Storage Protect",8.1.x,5725-W98,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect Entry",7.1.3,5725-X11,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2024-12-31,,E,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager Entry V7.1.2 (5725-Q58)</div>",,01-21-2021
SW,"IBM Storage Protect Entry",8.1.x,5725-X11,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,,E,0,"<div>Formerly known as Spectrum Protect Entry. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect Extended Edition",7.1.x,5725-W99,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager Extended Edition V7.1.2 (5608-E02)</div>",,02-07-2024
SW,"IBM Storage Protect Extended Edition",8.1.x,5725-W99,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect Extended Edition. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for Data Retention",7.1.x,5725-X15,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as previously known as IBM System Storage Archive Manager V7.1.2 (5608-E03)</div>",,02-07-2024
SW,"IBM Storage Protect for Data Retention",8.1.x,5725-X15,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect for Data Retention. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for Databases",7.1.3,5725-X01,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager for Databases V7.1.2 (5608-E04)</div>",,02-07-2024
SW,"IBM Storage Protect for Databases",8.1.x,5725-X01,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect for Databases. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for Enterprise Resource Planning",7.1.3,5725-X03,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager for Enterprise Resource Planning V6.4.2 (5608-E05)</div>",,02-07-2024
SW,"IBM Spectrum Protect for Enterprise Resource Planning",8.1.x,5725-X03,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,,,02-07-2024
SW,"IBM Spectrum Protect for Mail",7.1.3,5725-X02,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager for Mail V7.1.2 (5608-E06)</div>",,02-07-2024
SW,"IBM Storage Protect for Mail",8.1.x,5725-X02,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect for Mail. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for SAN",7.1.3,5725-X18,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager for Storage Area Networks V7.1.1 (5608-E07)</div>",,02-07-2024
SW,"IBM Storage Protect for SAN",8.1.x,5725-X18,IPLA,N/A,2016-12-09,21-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect for SAN. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for Space Management",7.1.3,5725-X04,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager for Space Management V7.1.2 (5608-E12)</div>",,02-07-2024
SW,"IBM Storage Protect for Space Management",8.1.x,5725-X04,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect for Space Management. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for Virtual Environments",7.1.3,5725-X00,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager for Virtual Environments V7.1.2 (5725-A44)</div>",,02-07-2024
SW,"IBM Storage Protect for Virtual Environments",8.1.x,5725-X00,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,"<div>Formerly known as Spectrum Protect for Virtual Environments. See announcement <a href=""https://www.ibm.com/docs/en/announcements/spectrum-storage-rename-new-mod-dsw"" rel=""noopener"" target=""_blank"">223-0493</a></div>",,02-07-2024
SW,"IBM Spectrum Protect for Workstations",7.1.3,5725-X12,IPLA,N/A,2015-10-09,215-297,,,N/A,N/A,2021-12-31,921-006,2025-12-31,"Extended Support",SC-5,0,"<div>Continues the same Enhanced support currently active with the product previously known as IBM Tivoli Storage Manager Fastback for Workstations V7.1.1 (5724-Y96)</div>",,02-07-2024
SW,"IBM Spectrum Protect for Workstations",8.1.x,5725-X12,IPLA,N/A,2016-12-09,216-508,,,N/A,N/A,,,,"Advanced Support",SC-5,0,,,02-07-2024
